,0
2019-04-30 11:17:06,1
2019-04-30 11:17:07,1
2019-04-30 11:17:08,2
2019-04-30 11:17:09,0
2019-04-30 11:17:10,1
2019-04-30 11:17:11,3
2019-04-30 11:17:12,2
2019-04-30 11:17:13,3
2019-04-30 11:17:14,7
2019-04-30 11:17:15,14
2019-04-30 11:17:16,6
2019-04-30 11:17:17,6
2019-04-30 11:17:18,3
2019-04-30 11:17:19,3
2019-04-30 11:17:20,7
2019-04-30 11:17:21,3
2019-04-30 11:17:22,4
2019-04-30 11:17:23,2
2019-04-30 11:17:24,2
2019-04-30 11:17:25,5
2019-04-30 11:17:26,5
2019-04-30 11:17:27,3
2019-04-30 11:17:28,1
2019-04-30 11:17:29,1
2019-04-30 11:17:30,1
2019-04-30 11:17:31,5
2019-04-30 11:17:32,5
2019-04-30 11:17:33,3
2019-04-30 11:17:34,2
2019-04-30 11:17:35,4
2019-04-30 11:17:36,2
2019-04-30 11:17:37,3
2019-04-30 11:17:38,2
2019-04-30 11:17:39,5
2019-04-30 11:17:40,0
2019-04-30 11:17:41,3
2019-04-30 11:17:42,2
2019-04-30 11:17:43,2
2019-04-30 11:17:44,2
2019-04-30 11:17:45,4
2019-04-30 11:17:46,1
2019-04-30 11:17:47,2
2019-04-30 11:17:48,2
2019-04-30 11:17:49,1
2019-04-30 11:17:50,1
2019-04-30 11:17:51,1
2019-04-30 11:17:52,2
2019-04-30 11:17:53,2
2019-04-30 11:17:54,2
2019-04-30 11:17:55,2
2019-04-30 11:17:56,4
2019-04-30 11:17:57,2
2019-04-30 11:17:58,7
2019-04-30 11:17:59,7
2019-04-30 11:18:00,4
2019-04-30 11:18:01,10
2019-04-30 11:18:02,1
2019-04-30 11:18:03,9
2019-04-30 11:18:04,3
2019-04-30 11:18:05,1
2019-04-30 11:18:06,5
2019-04-30 11:18:07,4
2019-04-30 11:18:08,3
2019-04-30 11:18:09,3
2019-04-30 11:18:10,1
2019-04-30 11:18:11,6
2019-04-30 11:18:12,3
2019-04-30 11:18:13,6
2019-04-30 11:18:14,5
2019-04-30 11:18:15,7
2019-04-30 11:18:16,4
2019-04-30 11:18:17,2
2019-04-30 11:18:18,3
2019-04-30 11:18:19,1
2019-04-30 11:18:20,4
2019-04-30 11:18:21,5
2019-04-30 11:18:22,1
2019-04-30 11:18:23,3
2019-04-30 11:18:24,6
2019-04-30 11:18:25,2
2019-04-30 11:18:26,1
2019-04-30 11:18:27,2
2019-04-30 11:18:28,2
2019-04-30 11:18:29,0
2019-04-30 11:18:30,1
2019-04-30 11:18:31,2
2019-04-30 11:18:32,3
2019-04-30 11:18:33,1
2019-04-30 11:18:34,1
2019-04-30 11:18:35,4
2019-04-30 11:18:36,3
2019-04-30 11:18:37,3
2019-04-30 11:18:38,2
2019-04-30 11:18:39,2
2019-04-30 11:18:40,2
2019-04-30 11:18:41,6
2019-04-30 11:18:42,4
2019-04-30 11:18:43,4
2019-04-30 11:18:44,3
2019-04-30 11:18:45,4
2019-04-30 11:18:46,2
2019-04-30 11:18:47,4
2019-04-30 11:18:48,2
2019-04-30 11:18:49,3
2019-04-30 11:18:50,3
2019-04-30 11:18:51,2
2019-04-30 11:18:52,4
2019-04-30 11:18:53,2
2019-04-30 11:18:54,3
2019-04-30 11:18:55,4
2019-04-30 11:18:56,3
2019-04-30 11:18:57,1
2019-04-30 11:18:58,4
2019-04-30 11:18:59,3
2019-04-30 11:19:00,1
2019-04-30 11:19:01,2
2019-04-30 11:19:02,2
2019-04-30 11:19:03,3
2019-04-30 11:19:04,1
2019-04-30 11:19:05,2
2019-04-30 11:19:06,3
2019-04-30 11:19:07,5
2019-04-30 11:19:08,3
2019-04-30 11:19:09,2
2019-04-30 11:19:10,2
2019-04-30 11:19:11,3
2019-04-30 11:19:12,2
2019-04-30 11:19:13,5
2019-04-30 11:19:14,3
2019-04-30 11:19:15,3
2019-04-30 11:19:16,1
2019-04-30 11:19:17,1
2019-04-30 11:19:18,1
2019-04-30 11:19:19,2
2019-04-30 11:19:20,2
2019-04-30 11:19:21,0
2019-04-30 11:19:22,0
2019-04-30 11:19:23,1
2019-04-30 11:19:24,5
2019-04-30 11:19:25,2
2019-04-30 11:19:26,1
2019-04-30 11:19:27,2
2019-04-30 11:19:28,3
2019-04-30 11:19:29,6
2019-04-30 11:19:30,4
2019-04-30 11:19:31,5
2019-04-30 11:19:32,2
2019-04-30 11:19:33,2
2019-04-30 11:19:34,3
2019-04-30 11:19:35,5
2019-04-30 11:19:36,3
2019-04-30 11:19:37,4
2019-04-30 11:19:38,4
2019-04-30 11:19:39,2
2019-04-30 11:19:40,3
2019-04-30 11:19:41,6
2019-04-30 11:19:42,1
2019-04-30 11:19:43,4
2019-04-30 11:19:44,6
2019-04-30 11:19:45,1
2019-04-30 11:19:46,2
2019-04-30 11:19:47,2
2019-04-30 11:19:48,3
2019-04-30 11:19:49,2
2019-04-30 11:19:50,3
2019-04-30 11:19:51,4
2019-04-30 11:19:52,0
2019-04-30 11:19:53,1
2019-04-30 11:19:54,2
2019-04-30 11:19:55,5
2019-04-30 11:19:56,1
2019-04-30 11:19:57,1
2019-04-30 11:19:58,0
2019-04-30 11:19:59,0
2019-04-30 11:20:00,0
2019-04-30 11:20:01,1
2019-04-30 11:20:02,2
2019-04-30 11:20:03,2
2019-04-30 11:20:04,1
2019-04-30 11:20:05,1
2019-04-30 11:20:06,0
2019-04-30 11:20:07,0
2019-04-30 11:20:08,1
2019-04-30 11:20:09,2
2019-04-30 11:20:10,1
2019-04-30 11:20:11,0
2019-04-30 11:20:12,0
2019-04-30 11:20:13,1
2019-04-30 11:20:14,4
2019-04-30 11:20:15,3
2019-04-30 11:20:16,3
2019-04-30 11:20:17,2
2019-04-30 11:20:18,4
2019-04-30 11:20:19,0
2019-04-30 11:20:20,7
2019-04-30 11:20:21,0
2019-04-30 11:20:22,0
2019-04-30 11:20:23,2
2019-04-30 11:20:24,5
2019-04-30 11:20:25,3
2019-04-30 11:20:26,5
2019-04-30 11:20:27,2
2019-04-30 11:20:28,4
2019-04-30 11:20:29,6
2019-04-30 11:20:30,2
2019-04-30 11:20:31,2
2019-04-30 11:20:32,6
2019-04-30 11:20:33,5
2019-04-30 11:20:34,8
2019-04-30 11:20:35,6
2019-04-30 11:20:36,6
2019-04-30 11:20:37,1
2019-04-30 11:20:38,3
2019-04-30 11:20:39,2
2019-04-30 11:20:40,2
2019-04-30 11:20:41,2
2019-04-30 11:20:42,0
2019-04-30 11:20:43,4
2019-04-30 11:20:44,0
2019-04-30 11:20:45,2
2019-04-30 11:20:46,3
2019-04-30 11:20:47,1
2019-04-30 11:20:48,0
2019-04-30 11:20:49,1
2019-04-30 11:20:50,1
2019-04-30 11:20:51,1
2019-04-30 11:20:52,1
2019-04-30 11:20:53,1
2019-04-30 11:20:54,1
2019-04-30 11:20:55,1
2019-04-30 11:20:56,4
2019-04-30 11:20:57,2
2019-04-30 11:20:58,3
2019-04-30 11:20:59,7
2019-04-30 11:21:00,3
2019-04-30 11:21:01,5
2019-04-30 11:21:02,2
2019-04-30 11:21:03,1
2019-04-30 11:21:04,5
2019-04-30 11:21:05,0
2019-04-30 11:21:06,1
2019-04-30 11:21:07,0
2019-04-30 11:21:08,1
2019-04-30 11:21:09,2
2019-04-30 11:21:10,2
2019-04-30 11:21:11,1
2019-04-30 11:21:12,2
2019-04-30 11:21:13,2
2019-04-30 11:21:14,0
2019-04-30 11:21:15,0
2019-04-30 11:21:16,2
2019-04-30 11:21:17,1
2019-04-30 11:21:18,3
2019-04-30 11:21:19,1
2019-04-30 11:21:20,1
2019-04-30 11:21:21,1
2019-04-30 11:21:22,0
2019-04-30 11:21:23,1
2019-04-30 11:21:24,2
2019-04-30 11:21:25,0
2019-04-30 11:21:26,3
2019-04-30 11:21:27,1
2019-04-30 11:21:28,0
2019-04-30 11:21:29,0
2019-04-30 11:21:30,0
2019-04-30 11:21:31,1
2019-04-30 11:21:32,1
2019-04-30 11:21:33,1
2019-04-30 11:21:34,3
2019-04-30 11:21:35,3
2019-04-30 11:21:36,3
2019-04-30 11:21:37,4
2019-04-30 11:21:38,0
2019-04-30 11:21:39,4
2019-04-30 11:21:40,1
2019-04-30 11:21:41,3
2019-04-30 11:21:42,3
2019-04-30 11:21:43,4
2019-04-30 11:21:44,1
2019-04-30 11:21:45,2
2019-04-30 11:21:46,5
2019-04-30 11:21:47,3
2019-04-30 11:21:48,3
2019-04-30 11:21:49,1
2019-04-30 11:21:50,2
2019-04-30 11:21:51,2
2019-04-30 11:21:52,2
2019-04-30 11:21:53,2
2019-04-30 11:21:54,3
2019-04-30 11:21:55,0
2019-04-30 11:21:56,2
2019-04-30 11:21:57,4
2019-04-30 11:21:58,2
2019-04-30 11:21:59,2
2019-04-30 11:22:00,0
2019-04-30 11:22:01,1
2019-04-30 11:22:02,3
2019-04-30 11:22:03,3
2019-04-30 11:22:04,2
2019-04-30 11:22:05,2
2019-04-30 11:22:06,4
2019-04-30 11:22:07,2
2019-04-30 11:22:08,5
2019-04-30 11:22:09,2
2019-04-30 11:22:10,3
2019-04-30 11:22:11,8
2019-04-30 11:22:12,2
2019-04-30 11:22:13,5
2019-04-30 11:22:14,9
2019-04-30 11:22:15,5
2019-04-30 11:22:16,2
2019-04-30 11:22:17,1
2019-04-30 11:22:18,2
2019-04-30 11:22:19,0
2019-04-30 11:22:20,3
2019-04-30 11:22:21,2
2019-04-30 11:22:22,1
2019-04-30 11:22:23,3
2019-04-30 11:22:24,1
2019-04-30 11:22:25,2
2019-04-30 11:22:26,0
2019-04-30 11:22:27,3
2019-04-30 11:22:28,2
2019-04-30 11:22:29,6
2019-04-30 11:22:30,2
2019-04-30 11:22:31,9
2019-04-30 11:22:32,7
2019-04-30 11:22:33,8
2019-04-30 11:22:34,6
2019-04-30 11:22:35,5
2019-04-30 11:22:36,6
2019-04-30 11:22:37,5
2019-04-30 11:22:38,3
2019-04-30 11:22:39,5
2019-04-30 11:22:40,3
2019-04-30 11:22:41,2
2019-04-30 11:22:42,4
2019-04-30 11:22:43,1
2019-04-30 11:22:44,6
2019-04-30 11:22:45,0
2019-04-30 11:22:46,5
2019-04-30 11:22:47,6
2019-04-30 11:22:48,4
2019-04-30 11:22:49,0
2019-04-30 11:22:50,1
2019-04-30 11:22:51,1
2019-04-30 11:22:52,0
2019-04-30 11:22:53,2
2019-04-30 11:22:54,0
2019-04-30 11:22:55,4
2019-04-30 11:22:56,4
2019-04-30 11:22:57,5
2019-04-30 11:22:58,6
2019-04-30 11:22:59,5
2019-04-30 11:23:00,3
2019-04-30 11:23:01,5
2019-04-30 11:23:02,4
2019-04-30 11:23:03,3
2019-04-30 11:23:04,2
2019-04-30 11:23:05,6
2019-04-30 11:23:06,2
2019-04-30 11:23:07,2
2019-04-30 11:23:08,3
2019-04-30 11:23:09,7
2019-04-30 11:23:10,2
2019-04-30 11:23:11,2
2019-04-30 11:23:12,2
2019-04-30 11:23:13,5
2019-04-30 11:23:14,4
2019-04-30 11:23:15,4
2019-04-30 11:23:16,5
2019-04-30 11:23:17,1
2019-04-30 11:23:18,3
2019-04-30 11:23:19,3
2019-04-30 11:23:20,3
2019-04-30 11:23:21,4
2019-04-30 11:23:22,4
2019-04-30 11:23:23,3
2019-04-30 11:23:24,0
2019-04-30 11:23:25,2
2019-04-30 11:23:26,1
2019-04-30 11:23:27,2
2019-04-30 11:23:28,2
2019-04-30 11:23:29,1
2019-04-30 11:23:30,0
2019-04-30 11:23:31,1
2019-04-30 11:23:32,0
2019-04-30 11:23:33,0
2019-04-30 11:23:34,2
2019-04-30 11:23:35,1
2019-04-30 11:23:36,2
2019-04-30 11:23:37,1
2019-04-30 11:23:38,1
2019-04-30 11:23:39,4
2019-04-30 11:23:40,2
2019-04-30 11:23:41,3
2019-04-30 11:23:42,0
2019-04-30 11:23:43,1
2019-04-30 11:23:44,2
2019-04-30 11:23:45,2
2019-04-30 11:23:46,2
2019-04-30 11:23:47,1
2019-04-30 11:23:48,1
2019-04-30 11:23:49,1
2019-04-30 11:23:50,2
2019-04-30 11:23:51,3
2019-04-30 11:23:52,3
2019-04-30 11:23:53,1
2019-04-30 11:23:54,1
2019-04-30 11:23:55,4
2019-04-30 11:23:56,1
2019-04-30 11:23:57,4
2019-04-30 11:23:58,2
2019-04-30 11:23:59,6
2019-04-30 11:24:00,3
2019-04-30 11:24:01,5
2019-04-30 11:24:02,11
2019-04-30 11:24:03,5
2019-04-30 11:24:04,9
2019-04-30 11:24:05,3
2019-04-30 11:24:06,5
2019-04-30 11:24:07,6
2019-04-30 11:24:08,11
2019-04-30 11:24:09,3
2019-04-30 11:24:10,3
2019-04-30 11:24:11,4
2019-04-30 11:24:12,5
2019-04-30 11:24:13,2
2019-04-30 11:24:14,4
2019-04-30 11:24:15,5
2019-04-30 11:24:16,5
2019-04-30 11:24:17,2
2019-04-30 11:24:18,4
2019-04-30 11:24:19,4
2019-04-30 11:24:20,4
2019-04-30 11:24:21,2
2019-04-30 11:24:22,3
2019-04-30 11:24:23,2
2019-04-30 11:24:24,1
2019-04-30 11:24:25,1
2019-04-30 11:24:26,3
2019-04-30 11:24:27,3
2019-04-30 11:24:28,2
2019-04-30 11:24:29,5
2019-04-30 11:24:30,1
2019-04-30 11:24:31,3
2019-04-30 11:24:32,6
2019-04-30 11:24:33,3
2019-04-30 11:24:34,2
2019-04-30 11:24:35,4
2019-04-30 11:24:36,3
2019-04-30 11:24:37,2
2019-04-30 11:24:38,6
2019-04-30 11:24:39,5
2019-04-30 11:24:40,6
2019-04-30 11:24:41,2
2019-04-30 11:24:42,5
2019-04-30 11:24:43,2
2019-04-30 11:24:44,2
2019-04-30 11:24:45,5
2019-04-30 11:24:46,10
2019-04-30 11:24:47,4
2019-04-30 11:24:48,6
2019-04-30 11:24:49,6
2019-04-30 11:24:50,2
2019-04-30 11:24:51,5
2019-04-30 11:24:52,3
2019-04-30 11:24:53,4
2019-04-30 11:24:54,3
2019-04-30 11:24:55,3
2019-04-30 11:24:56,3
2019-04-30 11:24:57,3
2019-04-30 11:24:58,5
2019-04-30 11:24:59,1
2019-04-30 11:25:00,1
2019-04-30 11:25:01,3
2019-04-30 11:25:02,4
2019-04-30 11:25:03,1
2019-04-30 11:25:04,4
2019-04-30 11:25:05,2
2019-04-30 11:25:06,1
2019-04-30 11:25:07,4
2019-04-30 11:25:08,2
2019-04-30 11:25:09,3
2019-04-30 11:25:10,1
2019-04-30 11:25:11,2
2019-04-30 11:25:12,1
2019-04-30 11:25:13,2
2019-04-30 11:25:14,2
2019-04-30 11:25:15,1
2019-04-30 11:25:16,1
2019-04-30 11:25:17,2
2019-04-30 11:25:18,2
2019-04-30 11:25:19,1
2019-04-30 11:25:20,3
2019-04-30 11:25:21,4
2019-04-30 11:25:22,1
2019-04-30 11:25:23,2
2019-04-30 11:25:24,1
2019-04-30 11:25:25,4
2019-04-30 11:25:26,1
2019-04-30 11:25:27,0
2019-04-30 11:25:28,1
2019-04-30 11:25:29,2
2019-04-30 11:25:30,1
2019-04-30 11:25:31,0
2019-04-30 11:25:32,1
2019-04-30 11:25:33,1
2019-04-30 11:25:34,0
2019-04-30 11:25:35,1
2019-04-30 11:25:36,0
2019-04-30 11:25:37,1
2019-04-30 11:25:38,1
2019-04-30 11:25:39,0
2019-04-30 11:25:40,0
2019-04-30 11:25:41,1
2019-04-30 11:25:42,1
2019-04-30 11:25:43,1
2019-04-30 11:25:44,1
2019-04-30 11:25:45,1
2019-04-30 11:25:46,0
2019-04-30 11:25:47,1
2019-04-30 11:25:48,0
2019-04-30 11:25:49,0
2019-04-30 11:25:50,1
2019-04-30 11:25:51,2
2019-04-30 11:25:52,1
2019-04-30 11:25:53,1
2019-04-30 11:25:54,0
2019-04-30 11:25:55,0
2019-04-30 11:25:56,1
2019-04-30 11:25:57,1
2019-04-30 11:25:58,1
2019-04-30 11:25:59,0
2019-04-30 11:26:00,0
2019-04-30 11:26:01,0
2019-04-30 11:26:02,0
2019-04-30 11:26:03,0
2019-04-30 11:26:04,1
2019-04-30 11:26:05,1
2019-04-30 11:26:06,0
2019-04-30 11:26:07,2
2019-04-30 11:26:08,1
2019-04-30 11:26:09,0
2019-04-30 11:26:10,2
2019-04-30 11:26:11,1
2019-04-30 11:26:12,0
2019-04-30 11:26:13,1
2019-04-30 11:26:14,0
2019-04-30 11:26:15,1
2019-04-30 11:26:16,4
2019-04-30 11:26:17,1
2019-04-30 11:26:18,2
2019-04-30 11:26:19,1
2019-04-30 11:26:20,2
2019-04-30 11:26:21,2
2019-04-30 11:26:22,0
2019-04-30 11:26:23,3
2019-04-30 11:26:24,1
2019-04-30 11:26:25,3
2019-04-30 11:26:26,2
2019-04-30 11:26:27,3
2019-04-30 11:26:28,0
2019-04-30 11:26:29,1
2019-04-30 11:26:30,0
2019-04-30 11:26:31,0
2019-04-30 11:26:32,1
2019-04-30 11:26:33,2
2019-04-30 11:26:34,0
2019-04-30 11:26:35,0
2019-04-30 11:26:36,5
2019-04-30 11:26:37,4
2019-04-30 11:26:38,5
2019-04-30 11:26:39,1
2019-04-30 11:26:40,0
2019-04-30 11:26:41,2
2019-04-30 11:26:42,0
2019-04-30 11:26:43,2
2019-04-30 11:26:44,1
2019-04-30 11:26:45,1
2019-04-30 11:26:46,3
2019-04-30 11:26:47,0
2019-04-30 11:26:48,2
2019-04-30 11:26:49,1
2019-04-30 11:26:50,0
2019-04-30 11:26:51,1
2019-04-30 11:26:52,1
2019-04-30 11:26:53,0
2019-04-30 11:26:54,0
2019-04-30 11:26:55,2
2019-04-30 11:26:56,1
2019-04-30 11:26:57,0
2019-04-30 11:26:58,0
2019-04-30 11:26:59,0
2019-04-30 11:27:00,0
2019-04-30 11:27:01,0
2019-04-30 11:27:02,2
2019-04-30 11:27:03,0
2019-04-30 11:27:04,0
2019-04-30 11:27:05,1
2019-04-30 11:27:06,1
2019-04-30 11:27:07,0
2019-04-30 11:27:08,1
2019-04-30 11:27:09,2
2019-04-30 11:27:10,1
2019-04-30 11:27:11,1
2019-04-30 11:27:12,0
2019-04-30 11:27:13,0
2019-04-30 11:27:14,2
2019-04-30 11:27:15,1
2019-04-30 11:27:16,1
2019-04-30 11:27:17,1
2019-04-30 11:27:18,1
2019-04-30 11:27:19,0
2019-04-30 11:27:20,3
2019-04-30 11:27:21,0
2019-04-30 11:27:22,2
2019-04-30 11:27:23,1
2019-04-30 11:27:24,3
2019-04-30 11:27:25,3
2019-04-30 11:27:26,3
2019-04-30 11:27:27,1
2019-04-30 11:27:28,1
2019-04-30 11:27:29,3
2019-04-30 11:27:30,0
2019-04-30 11:27:31,3
2019-04-30 11:27:32,1
2019-04-30 11:27:33,1
2019-04-30 11:27:34,1
2019-04-30 11:27:35,2
2019-04-30 11:27:36,2
2019-04-30 11:27:37,1
2019-04-30 11:27:38,1
2019-04-30 11:27:39,0
2019-04-30 11:27:40,0
2019-04-30 11:27:41,0
2019-04-30 11:27:42,0
2019-04-30 11:27:43,0
2019-04-30 11:27:44,0
2019-04-30 11:27:45,3
2019-04-30 11:27:46,2
2019-04-30 11:27:47,1
2019-04-30 11:27:48,1
2019-04-30 11:27:49,3
2019-04-30 11:27:50,0
2019-04-30 11:27:51,1
2019-04-30 11:27:52,1
2019-04-30 11:27:53,4
2019-04-30 11:27:54,0
2019-04-30 11:27:55,0
2019-04-30 11:27:56,1
2019-04-30 11:27:57,2
2019-04-30 11:27:58,0
2019-04-30 11:27:59,3
2019-04-30 11:28:00,0
2019-04-30 11:28:01,0
2019-04-30 11:28:02,1
2019-04-30 11:28:03,0
2019-04-30 11:28:04,1
2019-04-30 11:28:05,0
2019-04-30 11:28:06,2
2019-04-30 11:28:07,0
2019-04-30 11:28:08,1
2019-04-30 11:28:09,1
2019-04-30 11:28:10,1
2019-04-30 11:28:11,0
2019-04-30 11:28:12,0
2019-04-30 11:28:13,0
2019-04-30 11:28:14,0
2019-04-30 11:28:15,0
2019-04-30 11:28:16,0
2019-04-30 11:28:17,1
2019-04-30 11:28:18,1
2019-04-30 11:28:19,0
2019-04-30 11:28:20,3
2019-04-30 11:28:21,1
2019-04-30 11:28:22,1
2019-04-30 11:28:23,0
2019-04-30 11:28:24,1
2019-04-30 11:28:25,0
2019-04-30 11:28:26,0
2019-04-30 11:28:27,0
2019-04-30 11:28:28,1
2019-04-30 11:28:29,0
2019-04-30 11:28:30,3
2019-04-30 11:28:31,0
2019-04-30 11:28:32,1
2019-04-30 11:28:33,1
2019-04-30 11:28:34,0
2019-04-30 11:28:35,0
2019-04-30 11:28:36,1
2019-04-30 11:28:37,1
2019-04-30 11:28:38,0
2019-04-30 11:28:39,1
2019-04-30 11:28:40,1
2019-04-30 11:28:41,0
2019-04-30 11:28:42,1
2019-04-30 11:28:43,0
2019-04-30 11:28:44,1
2019-04-30 11:28:45,1
2019-04-30 11:28:46,0
2019-04-30 11:28:47,2
2019-04-30 11:28:48,0
2019-04-30 11:28:49,0
2019-04-30 11:28:50,1
2019-04-30 11:28:51,1
2019-04-30 11:28:52,0
2019-04-30 11:28:53,1
2019-04-30 11:28:54,0
2019-04-30 11:28:55,2
2019-04-30 11:28:56,0
2019-04-30 11:28:57,1
2019-04-30 11:28:58,0
2019-04-30 11:28:59,2
2019-04-30 11:29:00,2
2019-04-30 11:29:01,0
2019-04-30 11:29:02,0
2019-04-30 11:29:03,0
2019-04-30 11:29:04,4
2019-04-30 11:29:05,1
2019-04-30 11:29:06,2
2019-04-30 11:29:07,0
2019-04-30 11:29:08,0
2019-04-30 11:29:09,2
2019-04-30 11:29:10,4
2019-04-30 11:29:11,5
2019-04-30 11:29:12,1
2019-04-30 11:29:13,1
2019-04-30 11:29:14,4
2019-04-30 11:29:15,3
2019-04-30 11:29:16,3
2019-04-30 11:29:17,2
2019-04-30 11:29:18,4
2019-04-30 11:29:19,4
2019-04-30 11:29:20,5
2019-04-30 11:29:21,7
2019-04-30 11:29:22,1
2019-04-30 11:29:23,3
2019-04-30 11:29:24,6
2019-04-30 11:29:25,1
2019-04-30 11:29:26,4
2019-04-30 11:29:27,2
2019-04-30 11:29:28,0
2019-04-30 11:29:29,2
2019-04-30 11:29:30,6
2019-04-30 11:29:31,3
2019-04-30 11:29:32,2
2019-04-30 11:29:33,3
2019-04-30 11:29:34,3
2019-04-30 11:29:35,2
2019-04-30 11:29:36,4
2019-04-30 11:29:37,1
2019-04-30 11:29:38,0
2019-04-30 11:29:39,0
2019-04-30 11:29:40,4
2019-04-30 11:29:41,0
2019-04-30 11:29:42,1
2019-04-30 11:29:43,0
2019-04-30 11:29:44,0
2019-04-30 11:29:45,2
2019-04-30 11:29:46,1
2019-04-30 11:29:47,1
2019-04-30 11:29:48,2
2019-04-30 11:29:49,2
2019-04-30 11:29:50,0
2019-04-30 11:29:51,0
2019-04-30 11:29:52,0
2019-04-30 11:29:53,0
2019-04-30 11:29:54,1
2019-04-30 11:29:55,0
2019-04-30 11:29:56,0
2019-04-30 11:29:57,0
2019-04-30 11:29:58,0
2019-04-30 11:29:59,1
2019-04-30 11:30:00,0
2019-04-30 11:30:01,0
2019-04-30 11:30:02,1
2019-04-30 11:30:03,1
2019-04-30 11:30:04,0
2019-04-30 11:30:05,0
2019-04-30 11:30:06,1
2019-04-30 11:30:07,2
2019-04-30 11:30:08,1
2019-04-30 11:30:09,1
2019-04-30 11:30:10,0
2019-04-30 11:30:11,0
2019-04-30 11:30:12,0
2019-04-30 11:30:13,1
2019-04-30 11:30:14,1
2019-04-30 11:30:15,0
2019-04-30 11:30:16,0
2019-04-30 11:30:17,2
2019-04-30 11:30:18,0
2019-04-30 11:30:19,0
2019-04-30 11:30:20,1
2019-04-30 11:30:21,1
2019-04-30 11:30:22,0
2019-04-30 11:30:23,1
2019-04-30 11:30:24,0
2019-04-30 11:30:25,0
2019-04-30 11:30:26,2
2019-04-30 11:30:27,0
2019-04-30 11:30:28,2
2019-04-30 11:30:29,0
2019-04-30 11:30:30,1
2019-04-30 11:30:31,2
2019-04-30 11:30:32,0
2019-04-30 11:30:33,1
2019-04-30 11:30:34,1
2019-04-30 11:30:35,1
2019-04-30 11:30:36,1
2019-04-30 11:30:37,0
2019-04-30 11:30:38,0
2019-04-30 11:30:39,0
2019-04-30 11:30:40,1
2019-04-30 11:30:41,1
2019-04-30 11:30:42,2
2019-04-30 11:30:43,2
2019-04-30 11:30:44,2
2019-04-30 11:30:45,3
2019-04-30 11:30:46,1
2019-04-30 11:30:47,1
2019-04-30 11:30:48,0
2019-04-30 11:30:49,0
2019-04-30 11:30:50,0
2019-04-30 11:30:51,0
2019-04-30 11:30:52,0
2019-04-30 11:30:53,0
2019-04-30 11:30:54,0
2019-04-30 11:30:55,1
2019-04-30 11:30:56,0
2019-04-30 11:30:57,0
2019-04-30 11:30:58,1
2019-04-30 11:30:59,0
2019-04-30 11:31:00,0
2019-04-30 11:31:01,0
2019-04-30 11:31:02,0
2019-04-30 11:31:03,1
2019-04-30 11:31:04,1
2019-04-30 11:31:05,1
2019-04-30 11:31:06,0
2019-04-30 11:31:07,3
2019-04-30 11:31:08,0
2019-04-30 11:31:09,3
2019-04-30 11:31:10,0
2019-04-30 11:31:11,0
2019-04-30 11:31:12,0
2019-04-30 11:31:13,0
2019-04-30 11:31:14,0
2019-04-30 11:31:15,0
2019-04-30 11:31:16,0
2019-04-30 11:31:17,3
2019-04-30 11:31:18,1
2019-04-30 11:31:19,1
2019-04-30 11:31:20,0
2019-04-30 11:31:21,0
2019-04-30 11:31:22,1
2019-04-30 11:31:23,3
2019-04-30 11:31:24,0
2019-04-30 11:31:25,0
2019-04-30 11:31:26,3
2019-04-30 11:31:27,2
2019-04-30 11:31:28,5
2019-04-30 11:31:29,8
2019-04-30 11:31:30,2
2019-04-30 11:31:31,0
2019-04-30 11:31:32,3
2019-04-30 11:31:33,6
2019-04-30 11:31:34,2
2019-04-30 11:31:35,4
2019-04-30 11:31:36,3
2019-04-30 11:31:37,0
2019-04-30 11:31:38,2
2019-04-30 11:31:39,2
2019-04-30 11:31:40,0
2019-04-30 11:31:41,2
2019-04-30 11:31:42,1
2019-04-30 11:31:43,2
2019-04-30 11:31:44,1
2019-04-30 11:31:45,1
2019-04-30 11:31:46,1
2019-04-30 11:31:47,2
2019-04-30 11:31:48,0
2019-04-30 11:31:49,1
2019-04-30 11:31:50,2
2019-04-30 11:31:51,3
2019-04-30 11:31:52,0
2019-04-30 11:31:53,1
2019-04-30 11:31:54,0
2019-04-30 11:31:55,0
2019-04-30 11:31:56,1
2019-04-30 11:31:57,0
2019-04-30 11:31:58,0
2019-04-30 11:31:59,1
2019-04-30 11:32:00,3
2019-04-30 11:32:01,1
2019-04-30 11:32:02,3
2019-04-30 11:32:03,2
2019-04-30 11:32:04,0
2019-04-30 11:32:05,3
2019-04-30 11:32:06,3
2019-04-30 11:32:07,3
2019-04-30 11:32:08,1
2019-04-30 11:32:09,3
2019-04-30 11:32:10,2
2019-04-30 11:32:11,4
2019-04-30 11:32:12,0
2019-04-30 11:32:13,1
2019-04-30 11:32:14,1
2019-04-30 11:32:15,1
2019-04-30 11:32:16,1
2019-04-30 11:32:17,1
2019-04-30 11:32:18,0
2019-04-30 11:32:19,0
2019-04-30 11:32:20,2
2019-04-30 11:32:21,4
2019-04-30 11:32:22,5
2019-04-30 11:32:23,12
2019-04-30 11:32:24,4
2019-04-30 11:32:25,4
2019-04-30 11:32:26,3
2019-04-30 11:32:27,3
2019-04-30 11:32:28,3
2019-04-30 11:32:29,0
2019-04-30 11:32:30,2
2019-04-30 11:32:31,0
2019-04-30 11:32:32,4
2019-04-30 11:32:33,3
2019-04-30 11:32:34,4
2019-04-30 11:32:35,1
2019-04-30 11:32:36,2
2019-04-30 11:32:37,4
2019-04-30 11:32:38,3
